,degree,betweenness,closeness,eigenvector,degree_rank,betweenness_rank,closeness_rank,eigenvector_rank
ADMIRAL PROTOCOL / ,0.007029053420805998,5.649971104584587e-06,0.35946097697922513,0.002736534674618752,1704,2246,4546,2817
ADORA,0.009059668853483286,6.729565423330586e-05,0.41963817514420554,0.007577740129557595,1347,1029,1186,1340
ADORA CLONE,0.0023430178069353325,0.0,0.3508714238737258,0.001286824080306511,3856,4067,5123,4133
ADRIA,0.0015620118712902217,3.53286303351608e-08,0.35282446955084046,0.0010114094537380378,4812,3809,4936,4568
ADVA,0.005935645110902842,2.517332194909576e-05,0.4069671349564554,0.004136272854341628,1994,1472,1567,2178
ADVENT / KYLE GROBE,0.002655420181193377,3.0916052593746065e-07,0.3536625787205834,0.001363918663044252,3591,3350,4876,4039
ADVERSARY,0.0078100593564511085,1.586315242977057e-06,0.38659420289855073,0.007467028563438796,1526,2836,2445,1362
AEGIS / TREY ROLLINS,0.010309278350515464,6.37183800893427e-05,0.4171771145575394,0.006565531394279314,1172,1055,1250,1528
AENTAROS,0.004529834426741643,9.981304660011177e-06,0.370186191742801,0.0014497429747991905,2437,1925,3626,3923
AFTERLIFE,0.0015620118712902217,1.8398279197325634e-07,0.35137211855104283,0.0006398513466267494,4812,3497,5080,5184
AGAMEMNON II / ANDREI,0.00046860356138706655,0.0,0.36748751506802135,0.0009204177690317155,6167,4067,3960,4734
AGAMEMNON III / ,0.008747266479225241,0.00013790749772531893,0.40925653646998655,0.0058596091004970855,1390,728,1498,1664
AGAMEMNON,0.0007810059356451108,0.0,0.2929843027779049,6.304233451686936e-05,5841,4067,6360,6338
AGAMOTTO,0.006248047485160887,5.307657479044002e-05,0.39586940390798914,0.003477811267540602,1895,1126,2013,2457
"AGARN, CAPT.",0.0018744142455482662,0.0,0.3006057191153684,4.368583678873449e-05,4385,4067,6343,6353
AGED GENGHIS,0.0039050296782255542,3.4303771912493705e-06,0.3641223979069503,0.001928621492595163,2721,2496,4267,3409
"AGEE, DR. AUBREY",0.005779443923773821,4.149532990269238e-06,0.38573236127010907,0.005156946560715961,2050,2403,2495,1875
"AGEE, REBECCA",0.002655420181193377,3.806705218389974e-07,0.37872692853762424,0.0033150803520016416,3591,3289,2908,2520
AGENT 18 / JACK TRUMAN,0.0023430178069353325,4.76991078205849e-06,0.3713672486803179,0.0011252829099678496,3856,2332,3499,4386
AGENT AXIS / ,0.003436426116838488,1.6212438271524364e-06,0.38148015731140505,0.0019304327863951742,3010,2827,2749,3405
AGENT-X / ,0.002655420181193377,7.032258540081576e-06,0.3780559820479509,0.0016377854434758612,3591,2126,2967,3680
AGGAMON,0.00031240237425804435,0.0,0.3508714238737258,0.0004956040280386505,6269,4067,5123,5475
AGINAR,0.006872852233676976,3.371611346605451e-06,0.3881646759231189,0.005295797923998696,1733,2500,2347,1823
AGON,0.0015620118712902217,0.0,0.3462786672436175,0.0015396532866631643,4812,4067,5352,3827
AGONY / ,0.0031240237425804434,0.0,0.40221147201105734,0.005053418682107721,3214,4067,1717,1903
"AGUIRRE, ISOBEL",0.0032802249297094657,2.2675551515671024e-07,0.3725558659217877,0.003249148236923627,3094,3451,3360,2552
AHAB / RORY CAMPBELL,0.017650734145579505,6.171906810529408e-05,0.435836340118456,0.016126411419199505,650,1068,851,635
AHQLAU,0.0031240237425804434,1.2522035114760617e-08,0.3450282942603072,0.0012497753453583943,3214,3923,5450,4207
AHURA,0.008434864104967197,4.9630910402709665e-05,0.39955064594645195,0.0073532335440438,1439,1152,1825,1385
AI-CHIA,0.00031240237425804435,0.0,0.357813547954393,0.00038574913931876373,6269,4067,4651,5666
AINET,0.0021868166198063103,0.0,0.4006257822277847,0.00263668303499943,4042,4067,1782,2870
AIRBORNE / ,0.00718525460793502,8.197699377265603e-06,0.41143958868894603,0.005241221116480422,1664,2042,1409,1846
AIREO / AEOLUS [INHUMA,0.011246485473289597,7.116821956502704e-05,0.40365699873896593,0.00831824647645784,1063,999,1673,1237
AIR WALKER / ARLO SAMU,0.00031240237425804435,0.0,0.3215792646172393,0.00015357290613781212,6269,4067,6264,6224
AIR-WALKER / GABRIEL L,0.002967822555451421,8.896801571584669e-06,0.3843198463200864,0.0032415516082477786,3351,1990,2582,2554
AJAK / TECUMOTZIN [ETE,0.030615432677288345,0.00045880723985440146,0.4757728894173603,0.028945561522096014,320,395,277,256
AJAX,0.010621680724773508,0.0001124528577534004,0.418869405914682,0.006459420466148999,1131,808,1217,1549
AJAX II,0.0018744142455482662,1.6267009501747857e-07,0.32266518824656015,0.00018302556064905078,4385,3516,6255,6127
AJES'HA,0.0023430178069353325,0.0,0.37203626220362623,0.0020813322173690064,3856,4067,3421,3265
AKAFE,0.0023430178069353325,7.279070500916024e-07,0.36572407883461866,0.0010227687815547249,3856,3118,4177,4532
AKULIA,0.0007810059356451108,0.0,0.33116076970825575,0.00015715430147891722,5841,4067,6047,6203
"AKUTAGAWA, OSAMU",0.0012496094970321774,0.0,0.386991476757541,0.002375298049698502,5271,4067,2417,3030
ALANYA,0.0020306154326772885,0.0,0.3837899406510401,0.002186731807948327,4200,4067,2603,3179
ALBERIK,0.0031240237425804434,0.0,0.3602701181767023,0.0015433105318114022,3214,4067,4494,3820
ALBERT,0.008747266479225241,5.874855824829466e-05,0.4057548485232602,0.006931674075523444,1390,1086,1608,1457
ALBINO / DR. AUGUSTA S,0.0020306154326772885,0.0,0.3722093023255814,0.002024721384284408,4200,4067,3402,3320
"ALBUQUERQUE, JEREMIA",0.0009372071227741331,0.0,0.3414035836177474,0.0003842230274911081,5676,4067,5735,5671
ALCHEMY / THOMAS JONES,0.005935645110902842,1.03126652370744e-06,0.38580209714354585,0.006716138002195784,1994,2993,2492,1499
"ALDEN, PROF. MEREDIT",0.006248047485160887,9.836845246105003e-06,0.39670343289131244,0.005162717758028833,1895,1937,1971,1873
"ALEGRIA, RICHIE",0.0039050296782255542,2.1474932058821624e-06,0.3520677518697756,0.0013662757784387003,2721,2706,5002,4028
"ALEXANDER, CALEB",0.008278662917838176,3.636689788297441e-05,0.41925343811394894,0.008134135256149914,1467,1297,1198,1266
"ALEXANDER, CARRIE",0.01515151515151515,0.0001708399567272672,0.44703582152084353,0.01306181224164841,750,661,653,814
ALFY,0.008278662917838176,2.6079561013816143e-06,0.3954781319495923,0.008826471309852691,1467,2632,2023,1162
ALIOTH,0.0010934083099031551,0.0,0.34553108808290156,0.000704564821444085,5492,4067,5390,5078
ALISTRO,0.002655420181193377,0.0,0.3418045915643353,0.0016011456917800339,3591,4067,5724,3739
ALIST,0.001718213058419244,0.0,0.34209682590573903,0.0002707858664399037,4561,4067,5690,5947
AL-KHALAD,0.0007810059356451108,0.0,0.34065875591975736,0.0002783800784421032,5841,4067,5777,5931
"ALLEN, TERRY",0.001718213058419244,0.0,0.3868511692549399,0.0022708760627288887,4561,4067,2427,3114
"ALOUETTE, GENARD",0.004686035613870665,2.7126473040563765e-06,0.3528633632806041,0.0009729020142949194,2377,2611,4935,4635
ALPHA,0.0021868166198063103,3.909016007449935e-08,0.3812756834018224,0.0034602985763566873,4042,3790,2759,2461
"ALRAUNE, MARLENE",0.01437050921587004,0.0007106091155558355,0.43654960790998976,0.012229741683571582,790,296,836,852
"ALVAREZ, CARLY",0.002967822555451421,5.001088079377667e-08,0.3985060690943044,0.004623851455825992,3351,3746,1877,2014
"ALVAREZ, FELIX",0.009215870040612308,3.283512296426556e-05,0.4065536292627167,0.007126021453816886,1318,1337,1584,1416
"ALVAREZ, PAUL",0.005935645110902842,3.640323961140508e-05,0.38025659301496795,0.0025658549400195056,1994,1293,2818,2921
AMAZON,0.0032802249297094657,0.0,0.37035751475182227,0.0024778369494769577,3094,4067,3605,2973
AMENHOTEP,0.0023430178069353325,0.0,0.3667296786389414,0.002008481417038393,3856,4067,4053,3343
AMERICAN EAGLE III / J,0.01874414245548266,9.760331401110735e-06,0.4702512119876598,0.025482108692217717,611,1939,333,323
AMERICAN EAGLE II / JA,0.0028116213683223993,0.0,0.40704476093591047,0.0038233223801354653,3463,4067,1565,2304
AMERICAN SAMURAI / ,0.0010934083099031551,4.008076683468798e-08,0.350218818380744,0.000469052357987518,5492,3783,5160,5505
AMERICOP / ,0.0010934083099031551,0.0,0.37340332458442693,0.0009321501726399896,5492,4067,3304,4691
AMIKO,0.004529834426741643,3.293378942921069e-05,0.3743859649122807,0.003663227786339047,2437,1336,3243,2365
AMINEDI,0.0014058106841611997,0.0,0.339718758291324,0.0006931215058851244,5057,4067,5801,5107
AMPERE / ,0.0006248047485160887,0.0,0.3616949152542373,0.0007282686456775217,6020,4067,4421,5038
AMPHARON,0.0021868166198063103,0.0,0.3776768332251785,0.0023270291017081497,4042,4067,2993,3077
AMPHIBIAN / KINGLEY RI,0.008591065292096219,0.00020283511571882556,0.4161195970100747,0.006870059350726529,1414,608,1275,1470
AMPHIBIUS,0.014839112777257107,6.54265436231916e-05,0.4453875052177543,0.01412880178820644,770,1040,682,742
ANACONDA / BLANCHE SIT,0.02733520774757888,0.00022280876261422298,0.44800559832050385,0.020069369901570076,371,571,636,471
ANAIS,0.0012496094970321774,0.0,0.35962251432423326,0.0012996173689255144,5271,4067,4536,4113
ANAK,0.007653858169322086,1.1302637803240013e-05,0.39105735752244825,0.00503101120823747,1561,1867,2212,1907
ANALYZER,0.01999375195251484,0.00011029152285384842,0.42388929351784416,0.01494870515386014,555,816,1076,697
"ANAMI, HIROSHI",0.002499218994064355,0.0,0.37789976978926865,0.003114955683726186,3730,4067,2978,2605
ANANASTASIA / ANNA,0.00046860356138706655,0.0,0.31787487586891755,6.24033613106918e-05,6167,4067,6305,6343
ANARCHIST / TIKE ALICA,0.0031240237425804434,1.3108700663688165e-05,0.3675719124992823,0.0013840277881737256,3214,1791,3943,3991
ANCESTOR / ,0.0031240237425804434,2.7993590093474616e-08,0.3715827964478496,0.001781724951495282,3214,3845,3483,3547
ANCIENT ONE,0.01296469853170884,0.00043609066085484885,0.4453255425709516,0.010441439858382777,893,405,684,985
ANCIENT ONE / BARON MO,0.004217432052483598,0.0,0.34474959612277867,0.0003220150927605297,2569,4067,5474,5821
"ANDERS, JOSHUA RICHI",0.0028116213683223993,1.7330546501834863e-05,0.3751318410875425,0.0017334571131135442,3463,1655,3200,3584
"ANDERSON, BAXTER",0.0007810059356451108,0.0,0.36715031255376496,0.0006553291564750085,5841,4067,3990,5171
"ANDERSON, CHARLES",0.002499218994064355,3.9440911186932034e-07,0.38102606832519936,0.002270546681982954,3730,3279,2779,3115
"ANDERSON, CHET",0.0023430178069353325,0.0,0.37227423387800196,0.001349114089157189,3856,4067,3393,4065
"ANDERSON, CHIEF MAGI",0.00718525460793502,9.533689694278997e-06,0.40909962297910407,0.008435462817241444,1664,1953,1503,1215
"ANDERSON, GINA",0.0023430178069353325,3.364412708984398e-07,0.3724908360970501,0.001782571475854512,3856,3335,3367,3544
"ANDERSON, MARJORIE",0.0023430178069353325,0.0,0.37227423387800196,0.0013491140891571873,3856,4067,3393,4067
"ANDERSON, NICKY",0.0023430178069353325,0.0,0.37227423387800196,0.0013491140891571894,3856,4067,3393,4064
"ANDERSSEN, TANYA",0.009840674789128397,1.3353334730468553e-05,0.4273983577007811,0.010009897948806934,1240,1779,996,1039
"ANDREWS, DARYL TROOP",0.004842236800999687,3.7751680978230306e-05,0.3829405431271683,0.002315077615889984,2327,1279,2656,3083
ANDROMEDA / ANDROMEDA,0.01952514839112777,0.00017752551619658972,0.45565836298932383,0.020118796143265984,575,650,506,470
ANDROS,0.0039050296782255542,5.404039127197072e-08,0.3705933429811867,0.0019409978997485932,2721,3733,3581,3395
ANDWELLA,0.0023430178069353325,6.057480227010982e-07,0.3691190036900369,0.0022306016328916514,3856,3158,3779,3146
ANELLE,0.004373633239612621,2.363758301379566e-06,0.4105688449945488,0.006494592879454018,2505,2675,1448,1536
ANGAR THE SCREAMER / D,0.021711965010934083,0.0002976112663028115,0.4371756350723846,0.01580738617228218,501,494,827,643
ANGEL 2013,0.0014058106841611997,0.0,0.3395205770046669,0.0003373599071225687,5057,4067,5813,5786
ANGEL DOPPELGANGER,0.009528272414870352,0.0,0.4462879051934472,0.013938551710540314,1270,4067,665,754
ANGEL III / HALLOWAY,0.002655420181193377,9.74210920543293e-06,0.3871084774458822,0.0017179065113476198,3591,1943,2403,3602
ANGEL II / THOMAS HALL,0.00046860356138706655,0.0,0.3302723895996698,0.0002578961242725755,6167,4067,6079,5983
ANGEL IV,0.0037488284910965324,4.772614906454184e-06,0.4006007133470997,0.0024056864005504697,2830,2331,1783,3015
"ANGELOPOULOS, ANGEL",0.0009372071227741331,0.0,0.3417498532002349,0.00034636817676496795,5676,4067,5725,5762
ANGEL / WARREN KENNETH,0.1769759450171821,0.012861828829235583,0.5426343448042041,0.09054290651708188,14,25,16,15
ANGKOR,0.0010934083099031551,0.0,0.3505448173903521,0.0006662309362241779,5492,4067,5140,5144
ANGLER,0.008591065292096219,1.6758817829712495e-05,0.4028441983387868,0.006383162616823616,1414,1669,1699,1564
"ANGSTROM, EARL",0.0014058106841611997,1.3944355759503844e-08,0.3498743032025358,0.00041165499875566076,5057,3915,5182,5602
ANIELLE,0.0007810059356451108,0.0,0.33930464278142886,0.00022242511467588372,5841,4067,5827,6047
ANIMATOR / DR. FREDRIC,0.0037488284910965324,2.4788192475230037e-07,0.36358473421172194,0.0033303666769132776,2830,3429,4295,2514
ANIMATOR II / ,0.0015620118712902217,0.0,0.3603512326916582,0.0010534426933198168,4812,4067,4490,4464
ANIMUS,0.00046860356138706655,0.0,0.35208711433756806,0.0005187549398892404,6167,4067,5000,5422
ANNALEE,0.007497656982193065,1.3057998392254027e-06,0.38887201603595944,0.006927407290030717,1588,2916,2308,1459
ANNIHILUS,0.01936894720399875,8.884006125664796e-05,0.45433255269320844,0.019754489331556515,582,896,528,484
ANOMALY III,0.0018744142455482662,0.0,0.34819971717611226,0.0011386552285840383,4385,4067,5252,4369
ANOMALY,0.0031240237425804434,0.0,0.3756601337871142,0.002993182520872722,3214,4067,3160,2671
"ANON, LORD",0.004217432052483598,0.0,0.3684180238245957,0.002632682839437948,2569,4067,3849,2874
ANSWER II / DAVID FERR,0.0012496094970321774,5.3799564393595655e-08,0.37863733144073813,0.0012500741054935777,5271,3737,2914,4206
ANSWER,0.00359262730396751,1.0791166278552124e-07,0.3763889705450056,0.0028820611816141027,2918,3597,3090,2733
ANTEUS,0.005623242736644799,2.056665409350673e-06,0.379985754985755,0.004788101850863575,2087,2724,2834,1963
ANTHROMORPHO,0.00937207122774133,1.6496008164648007e-05,0.43462321792260694,0.013019623616689865,1293,1680,863,817
ANTIBODY,0.0014058106841611997,0.0,0.3505448173903521,0.0009214780834518964,5057,4067,5140,4727
ANTI-PHOENIX,0.002655420181193377,0.0,0.352048391531482,0.0016515600554660832,3591,4067,5005,3663
ANTIQUARY / ,0.00031240237425804435,0.0,0.35142998298292805,0.00033933659222622507,6269,4067,5078,5778
ANTI-VISION,0.0012496094970321774,0.0,0.3641016891315475,0.0011811995515662247,5271,4067,4269,4307
ANT-MAN / DR. HENRY J.,0.17432052483598875,0.011384237218980294,0.5410293247697118,0.08700618004570684,16,29,20,21
ANT-MAN II / SCOTT HAR,0.06544829740706029,0.002162738751354792,0.501763461086292,0.048518702272349445,111,151,92,89
"ANTOINETTE, MARIE",0.0028116213683223993,2.335265493516017e-07,0.40087664370695053,0.0048533397984225485,3463,3443,1775,1951
ANTORO,0.0028116213683223993,0.0,0.3877884790114483,0.0021068848580434564,3463,4067,2361,3234
ANTRO,0.007029053420805998,5.6106998414333455e-06,0.40941357037794973,0.006658122148901757,1704,2248,1491,1518
"ANUBAR, ANWAR",0.0031240237425804434,3.2694683804462808e-06,0.36499429874572403,0.0020136023583975037,3214,2526,4214,3333
ANUBIA,0.0020306154326772885,0.0,0.33953858392999203,0.000438386606117597,4200,4067,5806,5561
ANVIL / JOHNNY ANVIL,0.0015620118712902217,1.4059146590779352e-06,0.39110513776040073,0.0014911353148910698,4812,2887,2209,3879
APE MAN / GORDON MONK,0.01077788191190253,3.87457428310866e-05,0.45125819412137874,0.014506910174495423,1109,1271,590,720
APE MAN II / ROY MCVEY,0.0018744142455482662,0.0,0.3925199264255058,0.00212579880774545,4385,4067,2148,3217
APE / ,0.00937207122774133,2.8159848679599874e-06,0.39170337738619676,0.007482420761232198,1293,2592,2178,1357
APE-X / XINA,0.00359262730396751,8.223399785037483e-08,0.3301701908200103,0.0008590701401599487,2918,3651,6082,4829
APOCALYPSE / EN SABAH,0.04389253358325523,0.001210624062549808,0.4801980198019802,0.035313522257061476,199,221,237,187
APOCALYPSE | MUTANT,0.0032802249297094657,1.892056181302256e-07,0.3450282942603072,0.0003634407326224236,3094,3488,5450,5733
APOCRYPHUS,0.005467041549515776,2.672064310666003e-07,0.4124202795851317,0.008502894873842953,2133,3400,1385,1204
APOLLO [GREEK GOD],0.010621680724773508,2.276076667419608e-05,0.4087600561869493,0.009259486470336137,1131,1539,1515,1119
APOSTATE,0.0021868166198063103,7.711520500936856e-06,0.36935325679339986,0.002015902504656845,4042,2075,3761,3332
APPALLA,0.0009372071227741331,4.179162755683293e-09,0.35335025941053094,0.0008473489632311775,5676,4038,4893,4853
"APPLEBAUM, PHANTASY",0.0018744142455482662,0.0,0.36948115657644137,0.0015830805065128548,4385,4067,3750,3752
AQUARIAN / WUNDARR,0.01577631990003124,5.7860145730243714e-05,0.46233841265256015,0.017327429551321362,722,1096,437,584
AQUARIUS / DARREN BENT,0.006404248672289909,5.416230412230777e-06,0.4075370806544019,0.006194163088069795,1854,2265,1553,1597
AQUARIUS III / ,0.0039050296782255542,0.0,0.34248114267372815,0.0012164746784806464,2721,4067,5658,4259
AQUARIUS II / ,0.003436426116838488,3.029785797183021e-07,0.38335329341317365,0.002996791456741642,3010,3357,2631,2670
ARABIAN KNIGHT / ABDUL,0.026398000624804747,0.0010653302043854324,0.4810640216411181,0.031253487917877056,387,242,226,228
ARACHNE,0.007029053420805998,5.6106998414333455e-06,0.40941357037794973,0.006658122148901755,1704,2248,1491,1519
ARAGORN,0.019837550765385816,0.00014766486011541706,0.45391378332387977,0.016458605423900152,563,699,536,616
ARAKI II,0.007029053420805998,1.8042610893119947e-06,0.37989556135770236,0.005422452930138029,1704,2793,2843,1781
ARAKI [SHI'AR],0.012027491408934707,2.022608302731546e-05,0.43669849931787175,0.011190073248842757,984,1585,832,925
"ARBOGAST, BAMBI",0.031240237425804434,0.0007142112564044245,0.4552695206940691,0.022575619927123047,312,293,513,396
ARCADE / ,0.01999375195251484,0.0002333474778440955,0.4352437283295941,0.015152845437367462,555,554,855,682
ARCADIUS,0.008122461730709154,2.168163230559574e-05,0.3946492417704352,0.006400477161403692,1488,1559,2052,1562
ARCANNA / ARCANNA JONE,0.02374258044361137,0.0007406850113200511,0.45343154614349457,0.015745376277010677,439,288,542,651
ARCHAEOPTERYX / TONAJA,0.004842236800999687,6.491859275698036e-06,0.37251251018270687,0.0026404088542126346,2327,2165,3364,2865
ARCHER / JUDE BLACK,0.0039050296782255542,6.4638375835008365e-06,0.36397748592870544,0.001994140905679552,2721,2169,4274,3357
"ARCHER, ULYSSES SAMS",0.002499218994064355,2.6697878562963885e-06,0.36708715596330277,0.001013579908969337,3730,2622,4001,4557
ARCLIGHT / PHILLIPA SO,0.021711965010934083,0.0001154223530140756,0.4289159855286078,0.015256287292234254,501,801,972,678
ARCTURUS,0.0012496094970321774,1.0512676788732868e-06,0.3681426106958022,0.000863140530037407,5271,2981,3875,4823
ARES [GREEK GOD],0.01874414245548266,0.000138795564391676,0.4347412739372538,0.015447433806037318,611,725,859,663
AREX,0.005310840362386754,1.048907980131668e-06,0.38003086786180695,0.004061242607632236,2184,2985,2830,2199
ARGOS,0.0039050296782255542,2.478776032373311e-07,0.3453260693672798,0.001322407475923353,2721,3430,5412,4090
"ARGOSY, HERVE",0.00046860356138706655,0.0,0.3141315014720314,0.0001253413153816494,6167,4067,6321,6265
ARIANE,0.0007810059356451108,0.0,0.327317347512654,0.00022124348292273225,5841,4067,6157,6050
ARIA,0.004217432052483598,7.891292955559886e-06,0.40132898696088265,0.004330237180880868,2569,2060,1749,2108
ARIDES,0.0037488284910965324,9.50565579223278e-07,0.37173382882359773,0.0031675113193947797,2830,3027,3453,2578
ARIEL II,0.005623242736644799,2.1101671829493315e-06,0.38970051132213296,0.005630639929248968,2087,2715,2262,1716
ARIES II / GROVER RAYM,0.010309278350515464,1.6479170085768802e-05,0.39985010305415025,0.007352689334212336,1172,1681,1814,1386
ARIES III / ,0.0039050296782255542,0.0,0.34248114267372815,0.0012164746784806457,2721,4067,5658,4263
ARIES / MARCUS LASSITE,0.005310840362386754,5.175116902604965e-06,0.42702774813233724,0.007089873309110253,2184,2286,1010,1421
ARISHEM [CELESTIAL],0.02717900656044986,0.00032123179222571315,0.4623050259965338,0.022900807856072878,375,477,438,387
ARIZE,0.008278662917838176,1.0585300149421897e-05,0.39813432835820894,0.008299927955051292,1467,1895,1891,1241
"ARKANIAN, GLIB",0.0031240237425804434,2.4260968703689114e-05,0.34665367121507473,0.0009666628126586812,3214,1498,5323,4647
